"","x1","x2","x3","x4","x5"
"6363",849,558,69,9892,85744
"6364",709,551,84,9582,72364
"6365",772,548,74,10074,78386
"6366",759,561,65,9898,76612
"6367",737,563,71,9956,74812
"6368",604,572,73,10049,61412
"6369",604,542,67,10056,61474
"6370",816,557,59,10246,82027
"6371",716,555,76,10253,72756
"6372",591,545,73,9668,60472
"6373",820,555,84,9834,83390
"6374",694,558,72,9823,70656
"6375",683,553,68,9656,69302
"6376",601,552,64,9768,61259
"6377",736,569,73,9857,74462
"6378",847,558,75,9991,85650
"6379",816,564,60,9774,82417
"6380",757,554,67,9683,76963
"6381",681,560,67,9742,68663
"6382",725,563,71,9853,73590
"6383",573,561,68,10129,58340
"6384",788,555,71,9907,79758
"6385",758,546,74,9654,76905
"6386",778,558,72,9836,78398
"6387",706,565,72,9661,72050
"6388",793,561,61,10204,80361
"6389",772,558,59,10172,78162
"6390",561,568,66,9883,56909
"6391",862,560,70,10180,87242
"6392",726,556,77,10225,73233
"6393",763,556,64,9932,77703
"6394",671,555,73,9536,68205
"6395",687,562,74,10108,69165
"6396",634,567,73,10114,63942
"6397",718,553,66,9793,72943
"6398",631,563,70,9898,63499
"6399",766,565,67,10562,77335
"6400",675,571,87,10129,68223
"6401",488,566,60,10208,49505
"6402",661,571,62,9855,67218
"6403",929,555,60,9915,93736
"6404",702,551,77,9938,71407
"6405",834,560,69,10345,84519
"6406",707,559,71,9789,71112
"6407",552,559,70,10136,56257
"6408",641,553,79,10392,64928
"6409",723,556,77,10015,73339
"6410",657,552,70,10297,66634
"6411",768,556,66,9950,77486
"6412",631,565,67,10172,64180
"6413",786,555,69,10449,79864
"6414",658,563,66,10248,66817
"6415",704,564,66,9965,71676
"6416",821,560,68,9915,83297
"6417",646,567,82,9868,65456
"6418",732,561,72,9410,74348
"6419",635,559,85,9637,64650
"6420",716,569,65,9863,72516
"6421",680,557,68,10247,69311
"6422",634,559,69,10053,64130
"6423",726,547,71,9730,73560
"6424",786,565,63,9956,79871
"6425",682,556,75,9737,68710
"6426",727,574,72,10343,73640
"6427",722,565,67,10140,73014
"6428",769,555,73,9890,78045
"6429",650,556,62,9772,66016
"6430",727,568,73,10363,73730
"6431",674,577,65,9987,68755
"6432",598,567,78,10105,60935
"6433",861,568,76,9548,87175
"6434",677,567,70,10027,68658
"6435",870,569,74,10260,88070
"6436",673,559,74,10198,68214
"6437",608,572,75,9948,61979
"6438",812,563,70,10116,81893
"6439",845,561,72,9585,85340
"6440",816,552,60,10274,83025
"6441",698,547,56,10084,70827
"6442",784,559,65,10119,79265
"6443",691,563,70,9999,69997
"6444",789,551,64,10538,79862
"6445",821,545,71,9919,83133
"6446",678,566,67,9556,68503
"6447",802,549,64,9648,81018
"6448",650,556,76,10062,66391
"6449",811,553,78,9975,82276
"6450",714,565,65,9703,72090
"6451",725,569,80,9794,73282
"6452",803,552,76,9920,81634
"6453",700,559,69,10408,70947
"6454",785,555,81,9382,79990
"6455",751,574,57,10107,76306
"6456",739,565,57,10009,74860
"6457",796,555,79,9841,80552
"6458",523,567,64,10239,53322
"6459",759,549,66,9639,77104
"6460",653,559,72,10106,66559
"6461",651,565,57,9966,66270
"6462",752,551,66,9714,76428
"6463",667,557,57,10033,67648
"6464",702,565,59,10086,71122
"6465",774,567,71,10020,78696
"6466",686,552,71,10005,69486
"6467",963,550,63,10369,97471
"6468",745,551,73,10109,75452
"6469",722,550,71,10030,73308
"6470",712,562,64,10063,72501
"6471",740,544,70,9953,75049
"6472",718,550,64,10419,72870
"6473",601,570,67,10230,61513
"6474",831,560,71,9735,84437
"6475",693,554,62,9414,70693
"6476",733,562,71,9527,74083
"6477",592,558,66,10051,60479
"6478",759,567,62,10038,76909
"6479",735,558,71,9951,74288
"6480",810,550,66,10311,81646
"6481",725,567,63,9574,73587
"6482",575,566,60,9803,58337
"6483",775,566,73,10125,78515
"6484",710,555,69,9953,71853
"6485",630,576,56,9789,64001
"6486",800,561,67,10415,80758
"6487",843,553,68,10473,84965
"6488",613,550,78,9655,62616
"6489",676,557,75,10000,68366
"6490",749,561,76,9599,75962
"6491",750,556,69,9845,75995
"6492",816,559,73,9959,82579
"6493",702,562,71,9734,71278
"6494",760,547,57,9789,76524
"6495",738,572,79,9975,75228
"6496",657,558,68,10155,66797
"6497",475,561,63,10146,48509
"6498",553,563,76,9922,56229
"6499",610,569,71,9870,61820
"6500",570,575,72,9489,57965
"6501",732,568,56,9669,74192
"6502",777,557,66,9624,78196
"6503",782,565,71,9755,79130
"6504",659,544,84,10115,66809
"6505",573,563,66,9482,58590
"6506",662,546,68,9701,66971
"6507",790,567,68,10262,79909
"6508",711,554,68,9873,72040
"6509",732,572,71,10151,73997
"6510",718,549,60,9872,72523
"6511",520,578,70,10230,52930
"6512",620,569,72,10063,62735
"6513",803,553,60,10025,81121
"6514",810,566,74,9941,82052
"6515",725,567,74,9958,73390
"6516",684,563,76,9646,68875
"6517",678,548,74,10241,68923
"6518",718,566,76,10103,72572
"6519",776,561,65,9671,78245
"6520",681,565,67,10169,69032
"6521",636,567,67,9945,64582
"6522",606,550,73,10035,61567
"6523",725,558,81,10097,73397
"6524",532,550,68,10057,53840
"6525",649,554,64,10266,65846
"6526",754,564,86,10094,76788
"6527",642,549,74,10060,65747
"6528",632,557,69,10126,64349
"6529",693,559,66,9766,70251
"6530",791,550,67,9719,80116
"6531",632,563,69,10233,64076
"6532",581,543,72,9568,58759
"6533",678,567,69,10098,68651
"6534",731,549,83,10016,74063
"6535",686,557,79,9543,69771
"6536",831,552,68,9979,84168
"6537",730,569,71,9776,73714
"6538",873,558,69,10079,88640
"6539",805,559,66,10184,81621
"6540",725,557,62,10090,73556
"6541",731,557,81,9480,73548
"6542",571,557,64,10087,57514
"6543",703,548,69,9844,71209
"6544",691,554,65,10034,70278
"6545",709,570,71,10073,71751
"6546",691,572,67,9960,70351
"6547",748,548,78,9931,75595
"6548",634,556,81,9929,63955
"6549",752,571,55,9836,76384
"6550",644,549,57,10167,65301
"6551",711,546,74,10139,72320
"6552",795,563,80,9199,80587
"6553",602,559,70,9845,61328
"6554",698,576,71,9954,71004
"6555",730,561,77,10088,73781
"6556",691,552,57,9885,69547
"6557",757,547,69,9581,76184
"6558",618,563,62,9781,63104
"6559",635,552,77,10173,64437
"6560",608,561,74,9908,61625
"6561",731,549,59,10372,74263
"6562",643,571,67,10488,64837
"6563",751,565,92,10208,76434
"6564",549,565,76,9683,55292
"6565",801,563,63,9991,81024
"6566",834,565,63,9467,84262
"6567",729,563,72,10073,74160
"6568",734,554,73,10059,74336
"6569",836,565,64,9644,84855
"6570",600,563,67,9940,60731
"6571",599,561,69,10122,61051
"6572",672,553,67,10222,68389
"6573",600,540,66,10139,60664
"6574",686,562,66,10152,69799
"6575",759,555,77,10213,76487
"6576",628,551,60,10030,64106
"6577",657,568,77,10085,66658
"6578",711,549,62,9996,72209
"6579",577,556,73,10291,58627
"6580",629,558,68,10360,64155
"6581",731,550,78,9663,73892
"6582",829,551,67,10095,83916
"6583",619,550,67,9506,63105
"6584",641,552,69,10077,65295
"6585",802,548,61,9635,80959
"6586",720,549,72,9903,73333
"6587",638,561,77,10269,64519
"6588",712,562,68,9988,72547
"6589",756,554,79,10281,76812
"6590",558,557,67,10008,56696
"6591",710,566,87,9930,72234
"6592",671,563,63,10075,68361
"6593",687,571,75,9978,70233
"6594",710,561,69,9939,72109
"6595",825,558,68,10131,83077
"6596",720,561,68,10000,72674
"6597",722,565,70,9750,73087
"6598",794,565,75,10437,80554
"6599",729,553,71,10068,73755
"6600",684,569,57,9507,69850
"6601",836,575,63,10024,84317
"6602",587,547,66,10336,59688
"6603",777,546,78,10064,78987
"6604",771,550,66,10254,78143
"6605",773,574,66,10073,78614
"6606",849,561,55,9834,85954
"6607",661,563,74,9648,67311
"6608",971,560,67,10089,98096
"6609",692,556,70,9399,70280
"6610",730,566,77,9773,74149
"6611",820,545,69,9719,82976
"6612",734,567,73,9714,74105
"6613",725,561,64,10065,73687
"6614",751,553,69,9605,76044
"6615",755,564,67,9964,76844
"6616",556,557,71,9641,56304
"6617",786,554,60,10052,79679
"6618",714,558,67,10167,72483
"6619",758,557,81,10401,76651
"6620",754,570,67,10176,76528
"6621",676,562,67,10315,68928
"6622",667,569,82,9979,67481
"6623",656,564,68,10550,66627
"6624",691,552,66,9753,70597
"6625",666,563,71,10318,67778
"6626",682,562,68,10101,68889
"6627",836,552,65,9585,84813
"6628",461,563,66,9626,46908
"6629",666,571,71,9521,67516
"6630",569,563,63,10101,57564
"6631",787,555,76,10465,79785
"6632",801,567,61,9878,80816
"6633",725,546,58,10247,73469
"6634",775,560,72,10237,78555
"6635",779,571,70,9964,79242
"6636",731,569,66,9213,73670
"6637",725,540,76,10029,73266
"6638",732,574,70,9978,73925
"6639",709,564,59,9799,71373
"6640",575,572,72,9773,58402
"6641",682,572,75,10510,69580
"6642",633,550,65,10212,64319
"6643",762,555,74,9859,77076
"6644",593,558,73,9992,60518
"6645",723,555,69,9837,73565
"6646",608,568,73,10249,61683
"6647",693,551,72,9909,70092
"6648",741,561,72,10058,74826
"6649",606,561,74,9684,61629
"6650",749,559,64,10408,75860
"6651",617,567,68,9861,62597
"6652",704,549,71,10195,70988
"6653",710,552,65,10052,72422
"6654",751,565,77,10182,76293
"6655",721,560,64,10040,73150
"6656",701,564,63,9500,70975
"6657",755,560,71,10173,76740
"6658",715,564,67,9737,72678
"6659",590,559,77,10048,59820
"6660",651,559,69,9701,66320
"6661",657,565,75,9999,66304
"6662",575,554,69,10332,58107
"6663",698,563,85,10219,70448
"6664",632,554,76,10047,64661
"6665",578,565,71,10162,58886
"6666",630,560,67,10411,63734
"6667",887,558,74,9726,89538
"6668",853,553,74,10106,86234
"6669",579,559,69,9918,58485
"6670",808,560,73,10974,82134
"6671",715,565,72,10258,72195
"6672",655,540,61,9985,66396
"6673",662,564,74,10100,67321
"6674",691,554,59,10012,69862
"6675",638,562,64,10074,64669
"6676",678,552,71,10261,68755
"6677",589,573,71,10236,59209
"6678",698,552,72,9951,70651
"6679",706,559,67,10254,71350
"6680",628,567,80,10396,63970
"6681",783,556,70,9764,79216
"6682",635,554,80,10064,64367
"6683",687,562,61,9783,69493
"6684",661,555,68,9836,67010
"6685",811,553,72,10058,81849
"6686",839,564,63,10354,85401
"6687",660,548,74,10262,66949
"6688",760,563,75,10086,77275
"6689",772,548,68,9988,78092
"6690",710,568,79,9925,71625
"6691",654,588,71,10062,66534
"6692",723,558,76,9958,73234
"6693",700,566,73,9507,71050
"6694",659,570,61,9771,66988
"6695",676,564,59,9656,68843
"6696",717,560,78,10349,73208
"6697",861,551,57,9745,87567
"6698",653,551,57,9595,66462
"6699",602,571,74,9951,61369
"6700",534,556,59,10018,54757
"6701",765,551,68,10418,77401
"6702",802,554,60,10421,81466
"6703",832,556,62,9534,84534
"6704",685,545,67,9773,69588
"6705",561,554,64,10049,57016
"6706",697,565,69,10234,70862
"6707",675,577,71,9985,68154
"6708",787,555,65,9953,79696
"6709",569,550,62,10067,58137
"6710",776,550,72,9928,78532
"6711",909,555,75,9705,92124
"6712",612,566,66,9847,62225
"6713",692,565,74,9999,69952
"6714",684,570,67,10079,69132
"6715",720,545,68,10040,73093
"6716",703,557,75,10209,71409
"6717",701,564,64,10262,71649
"6718",724,563,72,9692,73811
"6719",736,551,63,9848,74125
"6720",759,554,72,10018,76845
"6721",644,554,65,10262,65337
"6722",640,569,70,9908,64897
"6723",718,560,73,9670,72596
"6724",716,558,56,9862,72884
"6725",775,556,67,10049,78728
"6726",703,554,69,9863,70715
"6727",649,553,66,10343,66588
"6728",674,560,68,9932,68569
"6729",639,572,66,9874,64826
"6730",800,562,77,10466,80590
"6731",679,559,73,9855,68774
"6732",724,562,52,9852,73046
"6733",558,556,76,10017,56856
"6734",693,550,69,9915,70687
"6735",832,549,66,9889,83821
"6736",721,557,70,9780,73478
"6737",726,556,69,10096,73637
"6738",917,581,62,9984,92761
"6739",724,560,74,9962,73746
"6740",699,568,63,9921,71002
"6741",598,563,83,10299,60724
"6742",691,559,68,9686,69991
"6743",658,562,69,10047,66674
"6744",688,557,77,10058,69857
"6745",737,559,66,10189,74289
"6746",640,560,69,10044,64727
"6747",638,564,71,10013,65233
"6748",624,561,61,9864,63556
"6749",608,570,78,10214,61938
"6750",575,551,73,10612,58510
"6751",892,561,63,9701,90509
"6752",832,565,57,10194,84158
"6753",745,550,81,9887,75679
"6754",934,558,71,10060,94101
"6755",512,542,82,10789,52366
"6756",695,543,60,9807,70129
"6757",710,551,71,9869,72221
"6758",786,551,79,10189,79975
"6759",780,560,75,10199,79341
"6760",833,563,70,9870,83822
"6761",742,578,69,9935,75454
"6762",642,569,72,9444,65297
"6763",797,546,70,10169,80759
"6764",573,571,69,9640,58431
"6765",676,558,58,9791,68716
"6766",546,548,81,10039,55443
"6767",767,560,62,10019,77426
"6768",748,571,67,10239,75485
"6769",604,557,67,10213,61526
"6770",644,561,91,9668,65364
"6771",635,562,68,9898,64287
"6772",729,560,70,9761,73571
"6773",687,571,68,10269,69914
"6774",675,547,73,10453,68718
"6775",768,561,65,9943,77887
"6776",766,552,77,10205,77621
"6777",696,564,73,9902,70499
"6778",789,571,58,10227,80153
"6779",678,555,56,10029,68800
"6780",730,554,65,9965,73803
"6781",588,553,77,9812,60070
"6782",744,548,77,9946,75549
"6783",872,563,64,10455,88692
"6784",661,560,73,10517,67220
"6785",709,554,80,9783,71781
"6786",744,562,63,10191,75211
"6787",662,554,63,10058,67101
"6788",683,559,66,9870,69225
"6789",728,564,78,10183,73929
"6790",701,560,63,10157,71363
"6791",566,564,79,9924,57733
"6792",657,553,65,9987,66683
"6793",802,571,62,10247,81094
"6794",785,557,75,10260,79727
"6795",799,560,58,9969,80999
"6796",764,559,65,10033,77219
"6797",552,571,86,10241,56254
"6798",793,556,67,10161,80159
"6799",553,548,78,10047,56154
"6800",799,563,54,9785,80969
"6801",673,568,73,9877,68400
"6802",712,538,74,9896,71952
"6803",675,551,72,9786,68210
"6804",731,561,74,9739,74005
"6805",746,568,83,10019,75612
"6806",665,566,76,9512,67423
"6807",676,571,72,9665,68862
"6808",652,563,63,10068,66126
"6809",681,554,85,9939,69243
"6810",776,562,73,9799,78410
"6811",728,561,65,9961,74334
"6812",741,564,65,10142,75293
"6813",700,557,80,10176,70973
"6814",706,569,76,9486,71968
"6815",727,570,78,9947,74127
"6816",649,557,65,9715,65617
"6817",704,565,78,10024,71682
"6818",694,555,65,10371,70334
"6819",698,563,70,9743,71064
"6820",618,560,77,10144,62535
"6821",821,553,58,9824,82851
"6822",819,560,73,9945,82741
"6823",793,560,66,9780,80179
"6824",866,555,83,9810,87520
"6825",653,573,62,9626,66562
"6826",689,545,70,9619,70271
"6827",682,557,73,9496,69091
"6828",715,572,76,9936,72788
"6829",582,563,72,9741,59377
"6830",677,561,72,10255,68604
"6831",703,551,66,10002,71276
"6832",579,557,66,10066,58959
"6833",725,570,75,9857,73778
"6834",782,564,73,9625,78936
"6835",893,538,76,10207,90415
"6836",652,565,72,9746,66549
"6837",649,554,62,10386,66114
"6838",747,565,67,10109,75802
"6839",727,545,68,9989,73825
"6840",772,564,81,10061,78145
"6841",762,546,76,10237,77522
"6842",783,556,68,9658,79224
"6843",806,572,70,10161,81938
"6844",586,551,67,9848,59333
"6845",732,566,66,10185,74128
"6846",719,564,76,9743,72770
"6847",748,560,57,9869,75913
"6848",709,550,71,10084,71961
"6849",702,568,58,9931,71462
"6850",645,540,73,10082,65643
"6851",692,560,69,9513,69517
"6852",853,553,68,9866,86676
"6853",933,566,67,10167,93887
"6854",573,558,77,9626,58463
"6855",718,558,75,9910,72755
"6856",803,560,68,10425,81388
"6857",648,554,73,9523,65858
"6858",630,559,68,10052,63999
"6859",730,564,62,9908,74214
"6860",686,568,67,10572,69252
"6861",738,556,49,10019,74615
"6862",745,575,59,9699,75812
"6863",616,574,73,9735,62689
"6864",578,553,78,9899,58842
"6865",640,570,66,10185,65299
"6866",619,570,56,10301,62925
"6867",700,555,69,9845,70928
"6868",715,566,66,9969,72648
"6869",610,577,55,9981,62109
"6870",885,572,65,9967,89501
"6871",600,562,58,10322,60936
"6872",685,557,59,9859,69684
"6873",721,566,64,9468,73407
"6874",745,550,72,9600,75823
"6875",759,557,73,9768,76595
"6876",637,559,61,10284,64883
"6877",614,554,65,10835,62285
"6878",744,552,60,9646,75566
"6879",743,559,68,10191,75380
"6880",654,564,70,10016,66433
"6881",778,557,67,9693,78734
"6882",557,551,73,9969,56669
"6883",612,551,54,9774,62264
"6884",770,561,63,9796,78030
"6885",694,542,65,9937,70365
"6886",690,549,66,9341,70280
"6887",664,556,72,9813,67243
"6888",650,561,55,9411,65864
"6889",714,540,72,10197,72033
"6890",625,554,66,9746,63478
"6891",733,566,70,9879,73769
"6892",954,551,53,10303,96539
"6893",831,567,68,9568,84008
"6894",658,550,70,10023,66885
"6895",676,568,66,10056,68650
"6896",807,558,77,9879,81677
"6897",732,564,71,10133,74179
"6898",714,554,69,9910,72535
"6899",816,562,65,10086,83086
"6900",750,559,53,9622,75678
"6901",773,537,68,10283,78600
"6902",635,551,66,9709,64828
"6903",585,562,76,9787,59645
"6904",651,563,62,9766,66224
"6905",807,565,58,10055,81814
"6906",797,561,67,10123,80717
"6907",733,564,73,9703,74432
"6908",901,561,69,10003,90761
"6909",743,564,64,9528,75073
"6910",667,561,60,10280,67647
"6911",780,551,67,9850,78948
"6912",797,559,61,10080,80139
"6913",478,570,70,10133,48718
"6914",691,552,82,10181,70191
"6915",671,567,57,10055,67995
"6916",600,563,57,9852,60934
"6917",717,576,77,9609,72398
"6918",638,559,67,10276,64765
"6919",799,560,58,9915,81286
"6920",672,559,55,9990,68800
"6921",745,564,65,9873,75781
"6922",760,556,69,10411,77037
"6923",862,559,68,9977,87355
"6924",554,552,84,10293,56141
"6925",656,559,79,10769,66816
"6926",673,564,78,10073,67676
"6927",685,543,68,9885,69775
"6928",907,544,64,10166,91203
"6929",711,540,64,10467,71808
"6930",745,571,79,9580,75453
"6931",772,561,70,10021,78158
"6932",684,571,72,9693,69190
"6933",690,561,73,10065,69679
"6934",612,563,65,10112,62205
"6935",826,545,74,9783,83670
"6936",661,563,63,10123,66991
"6937",713,551,69,9960,72102
"6938",771,552,77,9726,78095
"6939",737,555,60,10407,74218
"6940",569,564,71,9967,57955
"6941",855,558,76,10489,86445
"6942",725,558,78,10164,73417
"6943",611,579,68,10054,62151
"6944",641,558,81,9676,65585
"6945",820,562,71,10116,83324
"6946",647,564,89,9550,66155
"6947",702,559,74,9863,70832
"6948",706,558,63,10044,71741
"6949",803,565,75,10369,81079
"6950",725,557,69,9835,73265
"6951",707,554,67,10102,71347
"6952",789,541,68,9895,79838
"6953",703,558,83,9849,70722
"6954",547,559,61,10198,55382
"6955",713,575,76,10620,72361
"6956",797,563,60,9614,80632
"6957",979,548,72,9807,99095
"6958",812,557,67,10406,82170
"6959",717,564,71,10405,72979
"6960",852,567,55,10319,86108
"6961",697,570,76,10176,70939
"6962",694,547,73,9893,70243
"6963",694,552,60,10135,69815
"6964",633,552,72,9872,64835
"6965",604,575,61,10073,60886
"6966",760,563,64,9964,77192
"6967",699,567,66,10081,70689
"6968",818,563,67,10121,82612
"6969",598,566,59,10054,60570
"6970",709,574,66,9934,72132
"6971",506,556,60,10052,51602
"6972",801,567,70,9727,81156
"6973",659,568,77,10131,67194
"6974",793,567,63,9826,80417
"6975",724,575,75,9716,73413
"6976",746,553,75,9630,75737
"6977",772,549,72,10047,78531
"6978",631,562,86,9810,64120
"6979",683,558,76,10149,68924
"6980",613,564,68,9876,62452
"6981",681,549,69,9199,68894
"6982",779,563,87,10281,78852
"6983",806,569,78,10072,81114
"6984",719,555,76,9933,72657
"6985",749,554,65,9573,76356
"6986",692,560,83,10025,70242
"6987",764,558,58,9923,77706
"6988",822,553,59,10088,83164
"6989",625,551,61,9486,63456
"6990",602,569,67,9894,61560
"6991",726,564,63,9909,73073
"6992",564,566,69,10056,57482
"6993",676,547,79,9775,68509
"6994",653,559,67,10232,66173
"6995",687,567,68,10496,69782
"6996",760,559,68,9902,76978
"6997",678,555,75,10035,68363
"6998",705,572,72,9599,71186
"6999",697,558,73,10080,70380
"7000",745,556,63,10031,75294
"7001",630,560,66,10263,64685
"7002",599,563,69,9897,60985
"7003",576,575,61,9987,58588
"7004",727,558,70,9787,73810
